selection_rank,sample_id,pair_key,language,label,raw_relative_path,raw_audio_sha256,decoded_relative_path,decoded_audio_sha256,duration_s,peak,rms_dbfs,clipped_fraction,dc_offset,speech_seconds,speech_segment_count,audio_fingerprint_v1,preparation_status,eligibility_status,rejection_reason,historical_raw_exact_match_count,historical_decoded_exact_match_count,historical_near_match_count,within_pool_near_match_count
19,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:b449d1552b9369f64a21,kk:019:fbe70ce2fafb1ba7c3c5893312687aca77d58a54ac63278d696d59790345ea27,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_019_fbe70ce2fafb.wav,edca50035a196b6ba6bb72fb86c99e77f44df5f6e7a1c755dd2f9e1f1fa2ed08,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/ed/edca50035a196b6ba6bb72fb86c99e77f44df5f6e7a1c755dd2f9e1f1fa2ed08.wav,dcd13daa2f29cfdad7328ce26b27fe5dd8e836ca8f91f04714b7e510e7801c6f,6.8383125,0.383819580078125,-21.643577480997752,0.0,0.00033944066236558956,6.8083125,1,007f07c3ffff033cfbc0ffefc7bc00c3fc3ffa3fffc401f8fc133c0000000000,ready,eligible,,0,0,0,0
20,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fa43859d6d7570cae07f,kk:020:2dbe3a4dc3d076ad1bf37624c0003c28caf395d8f56ceffbab229eed7e2ef389,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_020_2dbe3a4dc3d0.wav,75d43aa73f0a732b8c20cb944a502b0272efc0f3269b6afe5bf95b64ecc658b1,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/75/75d43aa73f0a732b8c20cb944a502b0272efc0f3269b6afe5bf95b64ecc658b1.wav,84347450b67692c2b001312d49f0ad74e64dbbb3c3b7de1fd71513190a4b4314,8.719125,0.426361083984375,-21.148535012022695,0.0,0.00035210936022968996,8.599125,1,028037cf6fe681c32e3ff2e4dc3f9018907bcb9d6ffc01607c007c1bef3091c7,ready,eligible,,0,0,0,0
21,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:09743964ada87dc1ad13,kk:021:50876b65e378ab3aee83a6b202de61459d3ded1de33bd8b5087a62c90e240012,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_021_50876b65e378.wav,52c63b2752705871b2651756ae429470f845fc1259a0f51044ad239b1474c5b8,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/52/52c63b2752705871b2651756ae429470f845fc1259a0f51044ad239b1474c5b8.wav,20c61cb338ebed6fb59bd1d7b3a7328e71cc9cb6ab564dd34c723e6a6622062c,10.5070625,0.39520263671875,-21.79048335410468,0.0,0.00025374538524218087,10.02,1,7fff03c67c197ea001f007ef901fec188000efe703f8fe3f0000ff64f81f91c3,ready,eligible,,0,0,0,0
22,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:3a75f6c9df731e12031e,kk:022:6fbae071dbebcc1de4eb8dd9ea18d379948bd16fa47bdb07516ccee314ef5683,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_022_6fbae071dbeb.wav,6212be11836823c2072acea92c0c2d0220ff66e8fdf590b8b1093b28e5f023a7,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/62/6212be11836823c2072acea92c0c2d0220ff66e8fdf590b8b1093b28e5f023a7.wav,e1d7c91ce3170e32dbc5b2fc7aff89b6defbacaec271a9455f0c458790c3e8d2,9.566625,0.35125732421875,-23.987717235156225,0.0,0.00046661713099863784,9.536625,1,03c0effc69c7ffcf3c34d7c0000b13fffa2b0023edf39780fe5ffc3c003c0010,ready,eligible,,0,0,0,0
23,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:38f48af9ed10ecaad48a,kk:023:979e0147d85e7c489fa2f1161533838670eb08e567db85d9d71c0cfc2d45af65,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_023_979e0147d85e.wav,d1d6fb2d98631bab3901bd454df4e70e9f7762860b05e93460edf422ed66525c,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/d1/d1d6fb2d98631bab3901bd454df4e70e9f7762860b05e93460edf422ed66525c.wav,c5b2bed2084f9258de91bc3ab0b68643aecf0bb3490dac87f876bc694614618d,4.7484375,0.42828369140625,-21.01163971816552,0.0,0.00033968364066613193,4.68,1,00c03fc0ffffefff173c00037fa1effe03c4d838037ce44fec83f8039013103c,ready,eligible,,0,0,0,0
24,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:876ba90f7c7a44dd2411,kk:024:e5858d7c79be8a1b91f14317f1c7f9b561b82bd70bc767fb09958c978d6f8a5b,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_024_e5858d7c79be.wav,bf175da3fe4a4e040b886c5dd23b8b22c971847408ea1f3cac208cb39fd117bf,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/bf/bf175da3fe4a4e040b886c5dd23b8b22c971847408ea1f3cac208cb39fd117bf.wav,ce05ff15f4f0341c5b1b1c86b9fe0b8ef343821b196434859c43a22a6e044e41,7.9180625,0.36419677734375,-22.343339578854092,0.0,0.0003353703315488618,7.8880625,1,c060fcbff43f03c618a3f811f81b13c3077f93ed0000efc02f906fccec3c177e,ready,eligible,,0,0,0,0
25,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:7e23a85ea1a4676f009b,kk:025:cd8453f833bf1be48d772626c3e44feb3ac2d8f70b9a0698ec576a5563da87fe,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_025_cd8453f833bf.wav,dbb98a857bb87270a3c82592b8e8e0a99d48c4a3dc108f40ac9e4571ed1f7201,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/db/dbb98a857bb87270a3c82592b8e8e0a99d48c4a3dc108f40ac9e4571ed1f7201.wav,05d27a44607b42b897b7d87b1607c98bccf0d4066f4eebefd8f5fc39034928f6,9.20675,0.39007568359375,-21.025565537533897,0.0,0.00027323516266459987,9.20675,1,1400efc107ff77ef004f02ef00002feeec10f8101065f81fed13fffedbb093b8,ready,eligible,,0,0,0,0
26,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:e58a6f99312074a7d868,kk:026:b6b7d570fc58f476cd3ae6d5952a1526decf83b11f6a2263dd89edcae539501e,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_026_b6b7d570fc58.wav,9c2952a457aada4190f7ffa46cafcee2bd8e5d7568f920d73821c2dfe2ce1d14,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/9c/9c2952a457aada4190f7ffa46cafcee2bd8e5d7568f920d73821c2dfe2ce1d14.wav,e234353bfbfa7c899b68c16c3023290119764f70ab3fc8cd085f016fe2625dad,8.614625,0.371978759765625,-22.586953608854024,0.0,0.0004859936604561465,8.524625,1,33c1fffe001bfe3f01f0ef6f003f01c3d7fcdc3cf81ffec0ffe400032f800000,ready,eligible,,0,0,0,0
27,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:be1d0b48bb3222c65f66,kk:027:5ebfece9337aaad7f4ed6f275bbdfde5b056c5ac3933d4e094a2f0a2089a7848,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_027_5ebfece9337a.wav,24a97727144cd6548d98e3f74dc2fbc2e6e14e567d209493a9423ba00d9b295b,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/24/24a97727144cd6548d98e3f74dc2fbc2e6e14e567d209493a9423ba00d9b295b.wav,6af3092da721ad271d7eff537704c8ea57b72863e5740d5ec7c4eb77902265dd,7.082125,0.378448486328125,-22.570904877026024,0.0,0.0004413376556067377,7.082125,1,003801c56c3b03e7ec3affc413c083c71000fcfffe1cffbf0010fc03ef7f13e8,ready,eligible,,0,0,0,0
28,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:d761537098d1c31c178d,kk:028:42c694550339d573583e47010891a47bc2edb3640330c471a37c9f55680e0047,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_028_42c694550339.wav,cdc98e0fca449dec7bdb9dd2cfb06da0e9c8905f743edd30dc4f8fd173fc5d6d,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/cd/cdc98e0fca449dec7bdb9dd2cfb06da0e9c8905f743edd30dc4f8fd173fc5d6d.wav,88b9bfe2bee09a669587f94fc2df108bffeb92fc5ac80ae523c7b4f1037860b4,9.2415625,0.39642333984375,-21.982090383503458,0.0,0.0005019612732026468,9.2415625,1,0087effdfbc7201068122f7bf47fef8f00011431ffe8dbec07801042dffc903e,ready,eligible,,0,0,0,0
29,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:38ab8027700960acd28b,kk:029:09ae4f9254e5af9a0a48fb2668f4c498da211db73812e20f4053ab1617c463a0,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_029_09ae4f9254e5.wav,43479c49bdf2a810ff86b534cab5f1bf5996823356e6a513ecd970e642cad314,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/43/43479c49bdf2a810ff86b534cab5f1bf5996823356e6a513ecd970e642cad314.wav,1a1b149aaec158629ea9ee4ddc1062ea0d6b52215b136bf87e209adde9e6aa68,5.735375,0.409210205078125,-21.226964084850415,0.0,0.00041998035211502624,5.495375,1,37cfffc301df03fc6c10883900026ffeffffff6493e70003fea0d000ec19103c,ready,eligible,,0,0,0,0
30,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:39229609f02352b57d35,kk:030:d53b4f87498e43f57db0fe5a9369b0c43d8afe6f3c4c5e7e0cfde11ad99113cf,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_030_d53b4f87498e.wav,b08822549eb57d564db24157d53bedcc887ad069122ef524ef5010af91e2ae4a,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/b0/b08822549eb57d564db24157d53bedcc887ad069122ef524ef5010af91e2ae4a.wav,a32998e054a0b58c438ab154a4a0146ad8e646b7f48d1c2fd1fd0e4d4c6a977b,9.6130625,0.439239501953125,-22.507478620869993,0.0,0.00034470881175323374,8.25,2,ef38fe1ffecffc3ff9ff000093c011e0fc3f007ffc1b079000006fc003e703e4,ready,eligible,,0,0,0,0
31,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:c197e096b5dbfeb27819,kk:031:01f6be0479b6f714c1829d7b899be2673e17dc9457900bd65c4b1b1233ff685b,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_031_01f6be0479b6.wav,1953c1a0debce11aca6eb9e32c794f9860930560ea7bfbffd314d67af20198ae,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/19/1953c1a0debce11aca6eb9e32c794f9860930560ea7bfbffd314d67af20198ae.wav,51c96d3a40c0fb0e37b2305fc1f8818af3b07fee547e2e6ecb8613a15699def9,7.848375,0.445098876953125,-20.44849367360603,0.0,0.0004593012888721242,7.848375,1,001b3fa0fc3f800301e0ee3c7ffc007fefc0ebee00003783ffdfd197de7d1040,ready,eligible,,0,0,0,0
32,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:64205ae5227b64dbd2bb,kk:032:a4cce5eefa3466b13af2fe79fc9d975852d04f5f225ae7fe530541ab9b5bb5ba,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_032_a4cce5eefa34.wav,23fa1196997d297f2d532089b9f4b5a0c57eb84447bd151df29af76a7a9150e9,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/23/23fa1196997d297f2d532089b9f4b5a0c57eb84447bd151df29af76a7a9150e9.wav,0eaaac1008156aae9327efe6e8c71da2f454cf1eb3ce9308b4068edeac1b51e3,8.8816875,0.402923583984375,-22.057022140732563,0.0,0.0002914749011610749,8.61,1,02ff617c2754fc1fefc4ffc00003ef809fec10800033efe8fc3f103bdbc7103b,ready,eligible,,0,0,0,0
33,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:d3f360877fdb6f59fe13,kk:033:46aa826fa4f701c0e44786b9857512399062c618922029aeccb4f453950dee37,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_033_46aa826fa4f7.wav,259bf9dd7f1549bae715fa3bf12d2b3d7cfda4c0f5dcc03afe8e7c63274933f8,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/25/259bf9dd7f1549bae715fa3bf12d2b3d7cfda4c0f5dcc03afe8e7c63274933f8.wav,83b0b09b0cc4ec523164fd92104a8e08b91aff6055a5a790499c7e061580896f,6.1185,0.37005615234375,-21.891791325011717,0.0,0.00028692028671929265,5.9685,1,00137ff4768723ff6fdf6003fc00ec401c3c93ec110383c3cffce83b9fbc9068,ready,eligible,,0,0,0,0
34,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:44458477b534313b408b,kk:034:71073975702a36b860602bd41b7891713185d893f88739f99c0355307abeca79,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_034_71073975702a.wav,80b3ef2e840d0247b0533b378268001cd045e080b8c5d384093664fb17019cf9,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/80/80b3ef2e840d0247b0533b378268001cd045e080b8c5d384093664fb17019cf9.wav,d5bafc7275646f7fffb5ec682243249121b5af5f2c49fc10ff4e83f8c71e7456,5.607625,0.42333984375,-19.73461396384018,0.0,0.0005873094678910969,5.607625,1,008031e2903ffc1cff7f07ffcbff03e70000fc3c37c07e11c800fc0befff03c0,ready,eligible,,0,0,0,0
35,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:3ad476d70c9092e978fd,kk:035:7291a1661289d1d5652acd552dcbdc335883fb2ec271054a690a06b4695ed69b,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_035_7291a1661289.wav,466f665f8ba98aea6f730c3fc846bd126ba1d17b7743ad87e8c37568b6a16e8e,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/46/466f665f8ba98aea6f730c3fc846bd126ba1d17b7743ad87e8c37568b6a16e8e.wav,556049156e07abfb1f72a10ccf79d27a654e1d9018c44a7b645af77ace28db84,9.775625,0.38775634765625,-21.820606149541742,0.0,0.00037081364620128985,9.51,1,603f6f7cffb82f85278781c293ff107b6fc7fe1c003bffc00043dce0d83c9000,ready,eligible,,0,0,0,0
36,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:af22136906eb7c526f3c,kk:036:64e803ad3e85934aa9cf45ffb75a5134163ade31f8cb14afe519eff3da2c0cd8,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_036_64e803ad3e85.wav,1ed96773811e93557506a740e9826e4c8a82b247b02b0968016e5c16ffe442cf,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/1e/1ed96773811e93557506a740e9826e4c8a82b247b02b0968016e5c16ffe442cf.wav,efaa931d82ba62d0c326145713e92867341d397118d4f3f7c17031aecf7d0bb8,13.235375,0.417999267578125,-21.85730771455523,0.0,0.0003232066684435149,11.7,2,6fc0077fee376c17ff9f10bc691ca3c08047ffe30003d97810a8deffb40013e8,ready,eligible,,0,0,0,0
37,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:264e9b17bec4421525d0,kk:037:4a69b441541bed57447060043358de414cdc327dbedaeaaa55ac82b5a5338799,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_037_4a69b441541b.wav,c3a1012b2376d3b1fecae09861eb3545597827f2440ca695482dd45c4a57fd48,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/c3/c3a1012b2376d3b1fecae09861eb3545597827f2440ca695482dd45c4a57fd48.wav,5e968fe6d31d28c2159dc9d8d6a99b8b3fa9c3b77590ccd8a31c0aa63c65d502,8.742375,0.435333251953125,-20.220856086033642,0.0,0.00017222322651536072,8.22,1,102f343f303f7fcdef7f0f80ff006fd0e0176f80803a01c381c0daffdee0907c,ready,eligible,,0,0,0,0
38,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:a6f89a5aef0d18def632,kk:038:b77b9a94b3acebea1728ddbba4e642e4db1a8169ca278fc332d68df60e5a20b9,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_038_b77b9a94b3ac.wav,c8ef11ede38d28b0cd4fc6e2f7cfbcdb253129bbf3189771cf3b7e2ecc28cd64,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/c8/c8ef11ede38d28b0cd4fc6e2f7cfbcdb253129bbf3189771cf3b7e2ecc28cd64.wav,f6031ecd4ff1f0794328c80ee8b1a4eaf8e6817c313cfb927e931f91f594c16b,5.2013125,0.420867919921875,-21.129824246894383,0.0,0.0001854340471267769,5.16,1,001bfffffc1b67bf93c46fe783c26f7cee3d00fffc10f80010239fcc11e00000,ready,eligible,,0,0,0,0
39,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:c8fa655d7f2fd28e3007,kk:039:62a0be0a2b777811ab83a1c55823ebb00f408c588def9c423446beb2dd9dd8bb,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_039_62a0be0a2b77.wav,c94c89efd67d9bc1f669769989d309cb0b1bffde05c813068acaaf09f0211792,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/c9/c94c89efd67d9bc1f669769989d309cb0b1bffde05c813068acaaf09f0211792.wav,cf8acae591c19d0e6c97f83dd2931a6d1f522e1ba702b67c62ab3da20f107be0,6.420375,0.35400390625,-23.053658452731966,0.0,0.0004068380612472743,5.97,1,c7c303c76f3ffc3c0c01ffdcfbdcfc3cf86393c0303b0000fe3f06be01c301e0,ready,eligible,,0,0,0,0
40,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:24d57b6875eb91529f49,kk:040:9111760653627f0acdbdb1c22f1f0230d3f980cbd9e0a320ddaa756f1f225a31,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_040_911176065362.wav,c33289dc4859ea0ee84b94d153adaf27e78b5b5d7aa1651ee52da9fe360a8cfb,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/c3/c33289dc4859ea0ee84b94d153adaf27e78b5b5d7aa1651ee52da9fe360a8cfb.wav,062e395f3120996b9cd2bab6874feed892ad942b11342624e7f9373c90048874,8.9396875,0.4144287109375,-21.47849955428655,0.0,0.0003802754584214528,8.7,1,108037fa13ff3417fe3f0295efc6efe093df4c17ed0000186f6df820c86b91e8,ready,eligible,,0,0,0,0
41,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:112d3a94f1981f55134f,kk:041:a3132996248e3e1b553ce837a406de959598555a2f1b8ee5e6fe5b78fa1bca7e,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_041_a3132996248e.wav,5e9c4a9644d34b3bef8d966b5452052e05b70cbf62837914d049275a0293cc6f,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/5e/5e9c4a9644d34b3bef8d966b5452052e05b70cbf62837914d049275a0293cc6f.wav,deadd218f814bcb4b82d694c2f91aa6ac6b6ec5d298d118728cdf192b822625c,10.47225,0.401702880859375,-21.583080186628383,0.0,0.0003167900768996634,10.32225,1,fc3f277c24c10003fe3ceb829fc0d87f11f8103c13ffe7836fc70000efc3d83c,ready,eligible,,0,0,0,0
42,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:d0c5a52281cc5343f8b9,kk:042:8099bc5440b378a895c92f8d87cd4d77d7fde00a68d8727f8e779541a73d1a67,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_042_8099bc5440b3.wav,3802f87f9ba44b3025cedec61bad453bfb3160ef7166c13d9d309f8629e7dc2d,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/38/3802f87f9ba44b3025cedec61bad453bfb3160ef7166c13d9d309f8629e7dc2d.wav,319ca2d3a877bbef9bce5591d2e48c9defb05a2115ccd530d850e275e7032deb,9.8220625,0.4456787109375,-22.123597772814833,0.0,0.00027197546501757044,8.76,1,fe3f6fd4ff7f01ffffef01e003c09003d83f0018fe1c2783fc10efec002310c0,ready,eligible,,0,0,0,0
43,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:fb75f29a84c13874de69,kk:043:da7b50bc4d1a11f30e25eafa56630a506c1005199dc59d7b641129cfe076b303,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_043_da7b50bc4d1a.wav,da1dbfa4e7692e500a91d968e8bef77690b4968c27188294e289daff79387cda,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/da/da1dbfa4e7692e500a91d968e8bef77690b4968c27188294e289daff79387cda.wav,bd20b0d45d90cf9dc4dfa16ead862ba41cd8fad8e8f7b85b59c02fab08c7b550,8.034125,0.36669921875,-22.161129272799556,0.0,0.00027618543524484914,7.854125,1,fe3f03932f70ffec00070480e9fffc3c0000fc1f6fa093c301c7fa4bd7fc1078,ready,eligible,,0,0,0,0
44,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:3051840390b7dc28ba5c,kk:044:44e4619ce9079060509a217d589165aa0ab0431772ebd4c91b42f4daa71627d0,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_044_44e4619ce907.wav,c53b04fea4bef216883a0a0137d3c4a707522436e6078673906985a3e8087f2e,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/c5/c53b04fea4bef216883a0a0137d3c4a707522436e6078673906985a3e8087f2e.wav,a461b40813d406c29672c105f35782d5254edc5b1f514d0ad45dbea168e7f763,6.8383125,0.38372802734375,-21.65816233856055,0.0,0.000330873047481932,6.7183125,1,37ef13c011e3ffbf003ccfc7001f7800fe388030ffc0003fefdcec40ffff0003,ready,eligible,,0,0,0,0
45,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:6b1724694516236dbb20,kk:045:ffb0ce361c218167f54be56381506767d9a91ecda4e1ad611ad4940dcda6e749,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_045_ffb0ce361c21.wav,6cacdd90ef0932b774727f03486e6f16ab8ebc3c5b8c69206520a3edb0532940,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/6c/6cacdd90ef0932b774727f03486e6f16ab8ebc3c5b8c69206520a3edb0532940.wav,f1bd9d7727e2785524a517ef34fef46ed9ba6af2b59243f0b66bf4acbb636908,10.0078125,0.40478515625,-22.61807904461063,0.0,0.0003780571895125878,9.9778125,1,35807c386f770004fe7f00c3fa9f1038ef84243bec1fcbc3dfc393ec01f89364,ready,eligible,,0,0,0,0
46,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:9feadd07447ab2d537db,kk:046:2f87dc342a8d3d918285f1d551570b35e6ce063af2b46007087977ebcb31a6e4,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_046_2f87dc342a8d.wav,93501026226c31ad5b3744c41aad155196e3745712b42a807c42da6544511a72,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/93/93501026226c31ad5b3744c41aad155196e3745712b42a807c42da6544511a72.wav,fbbfc9f486f0daf8d82ee3ce8e549de136568d0da64bab9dcd609a15ad93db01,7.73225,0.42596435546875,-21.31657419062379,0.0,0.0003677723868641182,7.26,1,01df33c72608ec106c3defff0183ff7f0038efe0dbec101f9073dfe6fe801000,ready,eligible,,0,0,0,0
47,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:057f44c1cdff8944cba8,kk:047:ec710ad8acd14932f5c24185a98af803d2c736054bb9180e1cc6ec3d1549f600,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_047_ec710ad8acd1.wav,b9845e133e6d30a0dbef50aff4a187921478fbb399e8fc8a279e583688655842,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/b9/b9845e133e6d30a0dbef50aff4a187921478fbb399e8fc8a279e583688655842.wav,f71001331eaf9a2d1e153ac29a3a50a44d5dd0045ecfedf8b9424bd0f4608795,8.812,0.345611572265625,-23.696629481965587,0.0,0.0002433596769896519,8.58,1,01c06f7f6e3f253fffff0790fafffc3cfbc0fffc00008083dbef940000001043,ready,eligible,,0,0,0,0
48,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:88a098248346037c8429,kk:048:d8e89326268ab0a54c1da3c7674134e524d470f4b35e2a220159b41ccc6d75ac,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_048_d8e89326268a.wav,cb7de05c1b1a983453ccc23865af27626b65b44eaa6912dfc93427e43974db3b,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/cb/cb7de05c1b1a983453ccc23865af27626b65b44eaa6912dfc93427e43974db3b.wav,98237862f40052e7c30d7b4af2ad9f31ffe50b984929d23454930c166c257288,5.236125,0.389923095703125,-21.029375348605804,0.0,0.0004489618833358325,4.876125,1,3783103f3c1f7fff36ebec100147fe380383dbfcc0e0c900801feffcefc41060,ready,eligible,,0,0,0,0
49,issai_kazakhtts2_male2_tacotron2_pwg_v4_final_salvage:72000ab37dd96a8b9dc2,kk:049:6eea30b70752321e1a831d9441f0e22308dadc22f193253cc76da313cd44e8c1,kk,spoof,raw/v4/xlsr_sls_model_v4_final_recovery_materialization_v1/kk_kazakhtts/kk_kazakhtts_049_6eea30b70752.wav,503cf29a2218a39f0cd186337c1972d64857477e169a15bff8f01ce9a9bec8d9,processed/v4/xlsr_sls_model_v4_final_salvage_materialization_v1/kk_spoof/50/503cf29a2218a39f0cd186337c1972d64857477e169a15bff8f01ce9a9bec8d9.wav,998bd8e2d283d38380115762a1ea124b9e70555a65598ee6180c88772b6acda8,6.211375,0.421478271484375,-21.108484172014485,0.0,0.0003584849683544304,6.06,1,36fc37f7343b5f80efd4fbcf001f0083fd6cfbf80063ce208180ef44d81f003b,ready,eligible,,0,0,0,0
