selection_rank,target_state,candidate_id,pair_id,generator_route_id,generator_family,source_component,archive_transcript_member,transcript_relative_path,transcript_file_sha256,transcript_size_bytes,text_hash,canonical_text_hash,normalized_utf8_bytes,normalized_characters,status
5210,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/06_02_060,v4:kk:Train/podcasts/06_02_060,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/06_02_060.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/06_02_060.txt,08499ded060e75b096519d0a8121c30ae992e9b749c8ae0dda1f649233773a02,109,08499ded060e75b096519d0a8121c30ae992e9b749c8ae0dda1f649233773a02,08499ded060e75b096519d0a8121c30ae992e9b749c8ae0dda1f649233773a02,109,59,verified_for_synthesis
5211,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_19_895,v4:kk:Train/parliament/senate_19_895,kk-mms-kaz-v1,mms_vits_tts,Train/parliament,ISSAI_KSC2/Train/parliament/senate_19_895.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/parliament/senate_19_895.txt,cd3e7ffcd63cee3d6734bb3fa9e55da8cf10313ca785c7eeebb8581171968918,152,cd3e7ffcd63cee3d6734bb3fa9e55da8cf10313ca785c7eeebb8581171968918,cd3e7ffcd63cee3d6734bb3fa9e55da8cf10313ca785c7eeebb8581171968918,152,82,verified_for_synthesis
5212,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/03_44_195,v4:kk:Train/podcasts/03_44_195,kk-piper-issai-high-v1,piper_neural_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/03_44_195.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/03_44_195.txt,4dc3bbc619cffde1df9be6123d1f639b81fd3b2009ac67ec4fc48b3bcdc98c34,49,4dc3bbc619cffde1df9be6123d1f639b81fd3b2009ac67ec4fc48b3bcdc98c34,4dc3bbc619cffde1df9be6123d1f639b81fd3b2009ac67ec4fc48b3bcdc98c34,49,26,verified_for_synthesis
5213,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_07_017,v4:kk:Train/radio/01_07_017,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/radio,ISSAI_KSC2/Train/radio/01_07_017.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/radio/01_07_017.txt,664c44a05c57736856a314776fb85f34a1a3a97b9073d7f62535e598457f229b,161,664c44a05c57736856a314776fb85f34a1a3a97b9073d7f62535e598457f229b,664c44a05c57736856a314776fb85f34a1a3a97b9073d7f62535e598457f229b,161,86,verified_for_synthesis
5214,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_19_279,v4:kk:Train/parliament/senate_19_279,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/parliament,ISSAI_KSC2/Train/parliament/senate_19_279.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/parliament/senate_19_279.txt,6a817deb1326d7c638aa2ff00283a2b9e20597100083b001326a4b863f0bb127,197,6a817deb1326d7c638aa2ff00283a2b9e20597100083b001326a4b863f0bb127,6a817deb1326d7c638aa2ff00283a2b9e20597100083b001326a4b863f0bb127,197,107,verified_for_synthesis
5215,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_04_137,v4:kk:Train/parliament/mazhilis_04_137,kk-mms-kaz-v1,mms_vits_tts,Train/parliament,ISSAI_KSC2/Train/parliament/mazhilis_04_137.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/parliament/mazhilis_04_137.txt,f8de113d15bdc0cb1ce8388d8106acecf6fe67044b19b774e68858fbd5909ac6,149,f8de113d15bdc0cb1ce8388d8106acecf6fe67044b19b774e68858fbd5909ac6,f8de113d15bdc0cb1ce8388d8106acecf6fe67044b19b774e68858fbd5909ac6,149,80,verified_for_synthesis
5216,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71079707eb4,v4:kk:Train/tv_news/5f71079707eb4,kk-piper-issai-high-v1,piper_neural_tts,Train/tv_news,ISSAI_KSC2/Train/tv_news/5f71079707eb4.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/tv_news/5f71079707eb4.txt,15451ff442d82b68260e9cdb50135caef3820d5d7a0a8501e637dbeec2d3c262,30,15451ff442d82b68260e9cdb50135caef3820d5d7a0a8501e637dbeec2d3c262,15451ff442d82b68260e9cdb50135caef3820d5d7a0a8501e637dbeec2d3c262,30,16,verified_for_synthesis
5217,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71d0f5d489c,v4:kk:Train/tv_news/5f71d0f5d489c,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/tv_news,ISSAI_KSC2/Train/tv_news/5f71d0f5d489c.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/tv_news/5f71d0f5d489c.txt,bff3234fac35bc438533f75132fb6969c3401458474a0034dc7913e632a2d0c4,57,bff3234fac35bc438533f75132fb6969c3401458474a0034dc7913e632a2d0c4,bff3234fac35bc438533f75132fb6969c3401458474a0034dc7913e632a2d0c4,57,31,verified_for_synthesis
5218,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_54_190,v4:kk:Train/talkshow/01_54_190,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_54_190.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_54_190.txt,a1a9c7f643627eea852fbf7ccd8ce1378d9868a608a415d3687861e953b9ca12,228,a1a9c7f643627eea852fbf7ccd8ce1378d9868a608a415d3687861e953b9ca12,a1a9c7f643627eea852fbf7ccd8ce1378d9868a608a415d3687861e953b9ca12,228,123,verified_for_synthesis
5219,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_01_357,v4:kk:Train/podcasts/01_01_357,kk-mms-kaz-v1,mms_vits_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/01_01_357.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/01_01_357.txt,59afb48ddb902775734c9ddf58ef3695f3fd8cf863f86c00b41219afce662f2a,235,59afb48ddb902775734c9ddf58ef3695f3fd8cf863f86c00b41219afce662f2a,59afb48ddb902775734c9ddf58ef3695f3fd8cf863f86c00b41219afce662f2a,235,127,verified_for_synthesis
5220,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_17_2_103,v4:kk:Train/parliament/mazhilis_17_2_103,kk-piper-issai-high-v1,piper_neural_tts,Train/parliament,ISSAI_KSC2/Train/parliament/mazhilis_17_2_103.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/parliament/mazhilis_17_2_103.txt,e70c068337994c2b5fe99591cc4cff516f77d838653e35ede8bdca651a5264ee,68,e70c068337994c2b5fe99591cc4cff516f77d838653e35ede8bdca651a5264ee,e70c068337994c2b5fe99591cc4cff516f77d838653e35ede8bdca651a5264ee,68,37,verified_for_synthesis
5221,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_19_772,v4:kk:Train/parliament/senate_19_772,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/parliament,ISSAI_KSC2/Train/parliament/senate_19_772.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/parliament/senate_19_772.txt,90ad43da67f3f9f3aafad2bbf295ba4f6d9767cc2bdc1962037f369ebb266e98,125,90ad43da67f3f9f3aafad2bbf295ba4f6d9767cc2bdc1962037f369ebb266e98,90ad43da67f3f9f3aafad2bbf295ba4f6d9767cc2bdc1962037f369ebb266e98,125,68,verified_for_synthesis
5222,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_62_216,v4:kk:Train/radio/01_62_216,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/radio,ISSAI_KSC2/Train/radio/01_62_216.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/radio/01_62_216.txt,42ad0f281f04a46d2050ea0bd726686467c12e67ca06c00dd10d4868cca1c782,115,42ad0f281f04a46d2050ea0bd726686467c12e67ca06c00dd10d4868cca1c782,42ad0f281f04a46d2050ea0bd726686467c12e67ca06c00dd10d4868cca1c782,115,62,verified_for_synthesis
5223,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_87_236,v4:kk:Train/radio/01_87_236,kk-mms-kaz-v1,mms_vits_tts,Train/radio,ISSAI_KSC2/Train/radio/01_87_236.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/radio/01_87_236.txt,37e8b936842e0d2a4e8e4d59cfbb5570981a862e2e8ce9435c35848570f79a04,203,37e8b936842e0d2a4e8e4d59cfbb5570981a862e2e8ce9435c35848570f79a04,37e8b936842e0d2a4e8e4d59cfbb5570981a862e2e8ce9435c35848570f79a04,203,109,verified_for_synthesis
5224,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_16_1_579,v4:kk:Train/parliament/mazhilis_16_1_579,kk-piper-issai-high-v1,piper_neural_tts,Train/parliament,ISSAI_KSC2/Train/parliament/mazhilis_16_1_579.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/parliament/mazhilis_16_1_579.txt,0c94379edf3c35677bcb203ad8516f4db0801e6ce373e8f25b41697d7520f369,144,0c94379edf3c35677bcb203ad8516f4db0801e6ce373e8f25b41697d7520f369,0c94379edf3c35677bcb203ad8516f4db0801e6ce373e8f25b41697d7520f369,144,78,verified_for_synthesis
5225,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71cec5947a0,v4:kk:Train/tv_news/5f71cec5947a0,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/tv_news,ISSAI_KSC2/Train/tv_news/5f71cec5947a0.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/tv_news/5f71cec5947a0.txt,091b5fe45f076720258e59a3d1426fac954582326bc20ad535f7d325cbbe9798,158,091b5fe45f076720258e59a3d1426fac954582326bc20ad535f7d325cbbe9798,091b5fe45f076720258e59a3d1426fac954582326bc20ad535f7d325cbbe9798,158,85,verified_for_synthesis
5226,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_50_037,v4:kk:Train/talkshow/01_50_037,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_50_037.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_50_037.txt,5a0b515a08e6be37a9d9773ecb6d1e4ff5373c70b8a36709b155d31f0f955667,97,5a0b515a08e6be37a9d9773ecb6d1e4ff5373c70b8a36709b155d31f0f955667,5a0b515a08e6be37a9d9773ecb6d1e4ff5373c70b8a36709b155d31f0f955667,97,53,verified_for_synthesis
5227,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_48_007,v4:kk:Train/talkshow/01_48_007,kk-mms-kaz-v1,mms_vits_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_48_007.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_48_007.txt,ec9532c4b7aa12a80b80d2bc48c748b779e262df11d59d7a3643a3323a7e9e35,147,ec9532c4b7aa12a80b80d2bc48c748b779e262df11d59d7a3643a3323a7e9e35,ec9532c4b7aa12a80b80d2bc48c748b779e262df11d59d7a3643a3323a7e9e35,147,79,verified_for_synthesis
5228,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_58_456,v4:kk:Train/talkshow/01_58_456,kk-piper-issai-high-v1,piper_neural_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_58_456.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_58_456.txt,586d729d89092b945ed8e93e830eb0a72b8205f98a4120ff39145c1f4258197c,124,586d729d89092b945ed8e93e830eb0a72b8205f98a4120ff39145c1f4258197c,586d729d89092b945ed8e93e830eb0a72b8205f98a4120ff39145c1f4258197c,124,66,verified_for_synthesis
5229,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_71_324,v4:kk:Train/talkshow/01_71_324,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_71_324.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_71_324.txt,af331f0c4cd1ab0f90a7bfefb49ba3f4b25b1204cc87a52ac025928933a253c5,66,af331f0c4cd1ab0f90a7bfefb49ba3f4b25b1204cc87a52ac025928933a253c5,af331f0c4cd1ab0f90a7bfefb49ba3f4b25b1204cc87a52ac025928933a253c5,66,35,verified_for_synthesis
5230,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5f71cdfbc40ab,v4:kk:Train/tv_news/5f71cdfbc40ab,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/tv_news,ISSAI_KSC2/Train/tv_news/5f71cdfbc40ab.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/tv_news/5f71cdfbc40ab.txt,eebc87ce53bdabe652b13f6a55d6e9bcbca994612e0caaeb6e688c3fc7a90705,135,eebc87ce53bdabe652b13f6a55d6e9bcbca994612e0caaeb6e688c3fc7a90705,eebc87ce53bdabe652b13f6a55d6e9bcbca994612e0caaeb6e688c3fc7a90705,135,72,verified_for_synthesis
5231,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_40_018,v4:kk:Train/radio/01_40_018,kk-mms-kaz-v1,mms_vits_tts,Train/radio,ISSAI_KSC2/Train/radio/01_40_018.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/radio/01_40_018.txt,c95848a3cec2994b6b4e392142df5b8c978662677f8eb900d5dc8d26a5155dcc,56,c95848a3cec2994b6b4e392142df5b8c978662677f8eb900d5dc8d26a5155dcc,c95848a3cec2994b6b4e392142df5b8c978662677f8eb900d5dc8d26a5155dcc,56,30,verified_for_synthesis
5232,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_69_100,v4:kk:Train/radio/01_69_100,kk-piper-issai-high-v1,piper_neural_tts,Train/radio,ISSAI_KSC2/Train/radio/01_69_100.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/radio/01_69_100.txt,69342adfe3f46ba9e4c8746c31e048229cda78a00ed8d9547fe6c4720dd27bd6,47,69342adfe3f46ba9e4c8746c31e048229cda78a00ed8d9547fe6c4720dd27bd6,69342adfe3f46ba9e4c8746c31e048229cda78a00ed8d9547fe6c4720dd27bd6,47,26,verified_for_synthesis
5233,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fe2a6eaecbfd,v4:kk:Train/tv_news/5fe2a6eaecbfd,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/tv_news,ISSAI_KSC2/Train/tv_news/5fe2a6eaecbfd.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/tv_news/5fe2a6eaecbfd.txt,b86ce1f483237206fe250bef3250bc7f68f9b8e46e41d13a007e83cf8adf56b6,108,b86ce1f483237206fe250bef3250bc7f68f9b8e46e41d13a007e83cf8adf56b6,b86ce1f483237206fe250bef3250bc7f68f9b8e46e41d13a007e83cf8adf56b6,108,58,verified_for_synthesis
5234,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_01_458,v4:kk:Train/podcasts/01_01_458,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/01_01_458.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/01_01_458.txt,204a5464e6f70556cc3c95381008d57128879a429095f9064077852589d023f0,306,204a5464e6f70556cc3c95381008d57128879a429095f9064077852589d023f0,204a5464e6f70556cc3c95381008d57128879a429095f9064077852589d023f0,306,165,verified_for_synthesis
5235,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_70_039,v4:kk:Train/radio/01_70_039,kk-mms-kaz-v1,mms_vits_tts,Train/radio,ISSAI_KSC2/Train/radio/01_70_039.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/radio/01_70_039.txt,18d8d784ff71e2282941f0bc794a6c366c8cceb2dd6cb143f89f4668d1373310,151,18d8d784ff71e2282941f0bc794a6c366c8cceb2dd6cb143f89f4668d1373310,18d8d784ff71e2282941f0bc794a6c366c8cceb2dd6cb143f89f4668d1373310,151,80,verified_for_synthesis
5236,target,xlsr_sls_model_v4_kk_spoof:Train/tv_news/5fcdbfc53409b,v4:kk:Train/tv_news/5fcdbfc53409b,kk-piper-issai-high-v1,piper_neural_tts,Train/tv_news,ISSAI_KSC2/Train/tv_news/5fcdbfc53409b.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/tv_news/5fcdbfc53409b.txt,bc34395dc0fecdb0ca935e41fad5d2ee63b8704c7472f0e63aa68e1a10c84d19,82,bc34395dc0fecdb0ca935e41fad5d2ee63b8704c7472f0e63aa68e1a10c84d19,bc34395dc0fecdb0ca935e41fad5d2ee63b8704c7472f0e63aa68e1a10c84d19,82,43,verified_for_synthesis
5237,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_05_143,v4:kk:Train/talkshow/01_05_143,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_05_143.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_05_143.txt,af280dc0d0c653744bcf87b6220bb170bf783e18151d0774b5856ab403876a45,92,af280dc0d0c653744bcf87b6220bb170bf783e18151d0774b5856ab403876a45,af280dc0d0c653744bcf87b6220bb170bf783e18151d0774b5856ab403876a45,92,49,verified_for_synthesis
5238,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_17_2_453,v4:kk:Train/parliament/mazhilis_17_2_453,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/parliament,ISSAI_KSC2/Train/parliament/mazhilis_17_2_453.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/parliament/mazhilis_17_2_453.txt,eb1c5aae85e816e4e7074e99ec7d6e46b0e09e620a175b75edddab882cb135b0,143,eb1c5aae85e816e4e7074e99ec7d6e46b0e09e620a175b75edddab882cb135b0,eb1c5aae85e816e4e7074e99ec7d6e46b0e09e620a175b75edddab882cb135b0,143,76,verified_for_synthesis
5239,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_67_355,v4:kk:Train/radio/01_67_355,kk-mms-kaz-v1,mms_vits_tts,Train/radio,ISSAI_KSC2/Train/radio/01_67_355.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/radio/01_67_355.txt,c0273eb3e5e78f2e07265b7531559010e101e639f4a03d6f224d30cf086af9b4,224,c0273eb3e5e78f2e07265b7531559010e101e639f4a03d6f224d30cf086af9b4,c0273eb3e5e78f2e07265b7531559010e101e639f4a03d6f224d30cf086af9b4,224,120,verified_for_synthesis
5240,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_11_596,v4:kk:Train/parliament/senate_11_596,kk-piper-issai-high-v1,piper_neural_tts,Train/parliament,ISSAI_KSC2/Train/parliament/senate_11_596.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/parliament/senate_11_596.txt,bbce99f9959a0f63665e0fabf81b711fa01e31ba5f2e02256a9f0c037a315e56,208,bbce99f9959a0f63665e0fabf81b711fa01e31ba5f2e02256a9f0c037a315e56,bbce99f9959a0f63665e0fabf81b711fa01e31ba5f2e02256a9f0c037a315e56,208,111,verified_for_synthesis
5241,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_24_016,v4:kk:Train/radio/01_24_016,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/radio,ISSAI_KSC2/Train/radio/01_24_016.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/radio/01_24_016.txt,d776ce0be0110f60b6018bc9eba97d07dfbce5f96b7ba1e1a56e3c9538326b2b,70,d776ce0be0110f60b6018bc9eba97d07dfbce5f96b7ba1e1a56e3c9538326b2b,d776ce0be0110f60b6018bc9eba97d07dfbce5f96b7ba1e1a56e3c9538326b2b,70,38,verified_for_synthesis
5242,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_16_1_154,v4:kk:Train/parliament/mazhilis_16_1_154,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/parliament,ISSAI_KSC2/Train/parliament/mazhilis_16_1_154.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/parliament/mazhilis_16_1_154.txt,8c5571dcbf7c0b313796013155a0e93d4f246ce75055893f6390a75a36557043,158,8c5571dcbf7c0b313796013155a0e93d4f246ce75055893f6390a75a36557043,8c5571dcbf7c0b313796013155a0e93d4f246ce75055893f6390a75a36557043,158,84,verified_for_synthesis
5243,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/06_05_191,v4:kk:Train/podcasts/06_05_191,kk-mms-kaz-v1,mms_vits_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/06_05_191.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/06_05_191.txt,d3b4272fc6d4da2503dde0d28828bb43300012ba536a291e783f17e032e1a1b9,196,d3b4272fc6d4da2503dde0d28828bb43300012ba536a291e783f17e032e1a1b9,d3b4272fc6d4da2503dde0d28828bb43300012ba536a291e783f17e032e1a1b9,196,106,verified_for_synthesis
5244,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/03_45_013,v4:kk:Train/podcasts/03_45_013,kk-piper-issai-high-v1,piper_neural_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/03_45_013.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/03_45_013.txt,9476e8db69965f688e33f3b51ebd68ec8c7b92135cd0ed118aafd7649a223a2b,294,9476e8db69965f688e33f3b51ebd68ec8c7b92135cd0ed118aafd7649a223a2b,9476e8db69965f688e33f3b51ebd68ec8c7b92135cd0ed118aafd7649a223a2b,294,157,verified_for_synthesis
5245,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/05_00_014,v4:kk:Train/podcasts/05_00_014,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/05_00_014.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/05_00_014.txt,39523b93a0edc7454f8692c2e1371a25d6405b7e150846195582ed3f94954256,90,39523b93a0edc7454f8692c2e1371a25d6405b7e150846195582ed3f94954256,39523b93a0edc7454f8692c2e1371a25d6405b7e150846195582ed3f94954256,90,48,verified_for_synthesis
5246,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_61_277,v4:kk:Train/talkshow/01_61_277,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_61_277.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_61_277.txt,b5b6f3032108bd66fe88f8dd2ed2bac8c5107cbac8dfedb58508f025e0672b14,241,b5b6f3032108bd66fe88f8dd2ed2bac8c5107cbac8dfedb58508f025e0672b14,b5b6f3032108bd66fe88f8dd2ed2bac8c5107cbac8dfedb58508f025e0672b14,241,129,verified_for_synthesis
5247,target,xlsr_sls_model_v4_kk_spoof:Train/radio/01_06_375,v4:kk:Train/radio/01_06_375,kk-mms-kaz-v1,mms_vits_tts,Train/radio,ISSAI_KSC2/Train/radio/01_06_375.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/radio/01_06_375.txt,5b55d9976e95f294d741fb89c730818d8afe8432c4d6aa5ad46c5b37b772e286,162,5b55d9976e95f294d741fb89c730818d8afe8432c4d6aa5ad46c5b37b772e286,5b55d9976e95f294d741fb89c730818d8afe8432c4d6aa5ad46c5b37b772e286,162,87,verified_for_synthesis
5248,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/08_04_124,v4:kk:Train/podcasts/08_04_124,kk-piper-issai-high-v1,piper_neural_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/08_04_124.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/08_04_124.txt,e7d997e3a3ebb2c2c5d3fa45aa67789e37bcf5649cbadd2ba62e900c2014d059,210,e7d997e3a3ebb2c2c5d3fa45aa67789e37bcf5649cbadd2ba62e900c2014d059,e7d997e3a3ebb2c2c5d3fa45aa67789e37bcf5649cbadd2ba62e900c2014d059,210,114,verified_for_synthesis
5249,target,xlsr_sls_model_v4_kk_spoof:Train/podcasts/01_06_663,v4:kk:Train/podcasts/01_06_663,kk-sparktts-v1,llm_bicodec_controlled_tts,Train/podcasts,ISSAI_KSC2/Train/podcasts/01_06_663.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/podcasts/01_06_663.txt,30c0c6e579aca3e4fd263b3a203d481c852303b1341002073b26e6052d76fae0,184,30c0c6e579aca3e4fd263b3a203d481c852303b1341002073b26e6052d76fae0,30c0c6e579aca3e4fd263b3a203d481c852303b1341002073b26e6052d76fae0,184,99,verified_for_synthesis
5250,target,xlsr_sls_model_v4_kk_spoof:Train/talkshow/01_32_639,v4:kk:Train/talkshow/01_32_639,kk-kazemotts-v1,gradtts_hifigan_emotional_tts,Train/talkshow,ISSAI_KSC2/Train/talkshow/01_32_639.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/talkshow/01_32_639.txt,d86f6516ad64c593d68543823a11f020f7f0cd6de6a1e6289d064cef507d8624,36,d86f6516ad64c593d68543823a11f020f7f0cd6de6a1e6289d064cef507d8624,d86f6516ad64c593d68543823a11f020f7f0cd6de6a1e6289d064cef507d8624,36,19,verified_for_synthesis
5251,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/senate_11_499,v4:kk:Train/parliament/senate_11_499,kk-mms-kaz-v1,mms_vits_tts,Train/parliament,ISSAI_KSC2/Train/parliament/senate_11_499.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/parliament/senate_11_499.txt,3401e1e50c3672abd8c88c56a5203e97ba64bfdbcb6822a6fea00878f16be9f3,157,3401e1e50c3672abd8c88c56a5203e97ba64bfdbcb6822a6fea00878f16be9f3,3401e1e50c3672abd8c88c56a5203e97ba64bfdbcb6822a6fea00878f16be9f3,157,85,verified_for_synthesis
5252,target,xlsr_sls_model_v4_kk_spoof:Train/parliament/mazhilis_15_1_700,v4:kk:Train/parliament/mazhilis_15_1_700,kk-piper-issai-high-v1,piper_neural_tts,Train/parliament,ISSAI_KSC2/Train/parliament/mazhilis_15_1_700.txt,raw/v4/xlsr_sls_model_v4_kk_spoof_texts_v1/Train/parliament/mazhilis_15_1_700.txt,ff7926c5d52fb779b120c53e3417884d6e9b7b8c3e307e8a930469152416c0e3,121,ff7926c5d52fb779b120c53e3417884d6e9b7b8c3e307e8a930469152416c0e3,ff7926c5d52fb779b120c53e3417884d6e9b7b8c3e307e8a930469152416c0e3,121,65,verified_for_synthesis
